"city","state","country","report_summary","report_status","report_type","report_magnitude","land_uses","reporter_name","date_of_reform","last_updated","is_verified","is_magnitude_regional","is_magnitude_citywide","is_magnitude_citycenter","is_magnitude_transit","is_magnitude_mainstreet","is_type_eliminated","is_type_reduced","is_type_maximums","is_uses_alluses","is_uses_residential","is_uses_commercial","is_uses_lowdensity","is_uses_multifamily","is_no_mandate_city","population","is_notable","is_recent","citation_url","lat","long","id","magnitude_encoded","border_encoded","land_use_encoded","population_encoded","city_search","is_special"
"Portage","IN","US","All surface parking in the CR CM and CC downtown districts shall be shared parking. Because parking shall be provided by the city, private off-street parking is prohibited unless it existed prior to the establishment of these guidelines or is granted approval by the development review committee.","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,37926,"false","false","https://parkingreform.org/mandates-map/city_detail/Portage_IN.html",41.5758708,-87.1761455,"PortageINUS","City Center","City Center All","city",0.2,"Portage, IN","not_special_icon"
"Portage","MI","US","Parking maximums are set at 125% of the minimums for parking lots with 100 or more spaces.","Implemented","Parking Maximums","Citywide","All Uses","Samuel Deetz","","March 22, 2024, 12:03:29 PM PDT",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,48891,"false","false","https://parkingreform.org/mandates-map/city_detail/Portage_MI.html",42.2011538,-85.5800022,"PortageMIUS","Citywide","Citywide All","city",0.2,"Portage, MI","not_special_icon"
"Portland","OR","US","Portland has no parking mandates citywide for any uses. Prior to July 2023, the city maintained mandates that were only in effect in rare instances. As part of Oregon's Climate Friendly and Equitable Cities policy, the city purged the mandates from the code effective June 30, 2023.","Implemented","Eliminate Parking Minimums, Parking Maximums","Citywide","All Uses","Tony Jordan","Jun 30, 2023","April 18, 2024, 4:46:16 PM PDT",1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,654741,"false","","https://parkingreform.org/mandates-map/city_detail/Portland_OR.html",45.5202471,-122.6741949,"PortlandORUS","Citywide","Citywide All","city",1,"Portland, OR","not_special_icon"
"Portland","ME","US","Portland, Maine allows up to 3 homes without parking in low-density residential zones. The city also exempts projects within 1/4 mile of fixed route transit from parking mandates. ADUs are allowed without parking. As part of a zoning code rewrite known as the Second Wave ReCode, the city is proposing to eliminate all parking minimums.","Implemented","Eliminate Parking Minimums","Transit Oriented","All Uses, Low Density (SF) Residential","Jacob Lavarnway","","April 3, 2024, 7:41:33 PM PDT",1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,68408,"false","false","https://parkingreform.org/mandates-map/city_detail/Portland_ME.html",43.6610277,-70.2548596,"PortlandMEUS","TOD","TOD","city",0.2,"Portland, ME","not_special_icon"
"Portland","MI","US","On-street and off-street public parking may count towards the minimums in the C-1, central business district. Parking maximums are set at 120% of the minimums citywide.","Implemented","Reduce Parking Minimums, Parking Maximums","City Center/Business District","All Uses","Samuel Deetz","","March 14, 2024, 11:21:06 AM PDT",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3796,"false","false","https://parkingreform.org/mandates-map/city_detail/Portland_MI.html",42.8692006,-84.9030517,"PortlandMIUS","City Center","City Center All","city",0.2,"Portland, MI","not_special_icon"
"Portsmouth","OH","US","No minimum number of parking spaces are required.  However, if parking is provided, there are standards, such as providing pedestrian-ways.","Implemented","Eliminate Parking Minimums","Citywide","All Uses","Nolan Nicaise","Mar 15, 2023","November 28, 2023, 11:47:16 AM PST",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,18252,"false","false","https://parkingreform.org/mandates-map/city_detail/Portsmouth_OH.html",38.7316375,-82.9965441,"PortsmouthOHUS","Citywide","Citywide All","city",0.2,"Portsmouth, OH","not_special_icon"
"Postville","IA","US","No off-street parking is required in the C-1 Central Business District, except for hotels, motels and funeral homes.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial, Residential, Other","Samuel Deetz","","November 28, 2023, 11:47:11 AM PST",0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2503,"false","false","https://parkingreform.org/mandates-map/city_detail/Postville_IA.html",43.0865887,-91.5684784,"PostvilleIAUS","City Center","City Center","laptop",0.2,"Postville, IA","not_special_icon"
"Poteau","OK","US","The C-1 central business district is exempt from parking mandates except for conditional uses.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial, Other","Samuel Deetz","","May 9, 2024, 10:57:38 AM PDT",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8807,"false","false","https://parkingreform.org/mandates-map/city_detail/Poteau_OK.html",35.0568053,-94.6199966,"PoteauOKUS","City Center","City Center","building",0.2,"Poteau, OK","not_special_icon"
"Pottsville","AR","US","The C-1 Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:19 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3140,"false","false","https://parkingreform.org/mandates-map/city_detail/Pottsville_AR.html",35.2481394,-93.049061,"PottsvilleARUS","City Center","City Center All","city",0.2,"Pottsville, AR","not_special_icon"
"Poynette","WI","US","No off-street parking or loading spaces are required for any property that is both zoned B-1 Downtown Commercial and addressed in the North 200, North 100, or South 100 blocks of Main Street. No site plan may be approved for a multi-family residential or non-residential use that contains more than 125 percent of the development’s minimum number of required parking spaces, except by conditional use permit.","Implemented","Eliminate Parking Minimums, Parking Maximums","Main Street/Special","All Uses","Samuel Deetz","","November 28, 2023, 11:47:15 AM PST",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2590,"false","false","https://parkingreform.org/mandates-map/city_detail/Poynette_WI.html",43.3912031,-89.402862,"PoynetteWIUS","Main Street","Main Street","city",0.2,"Poynette, WI","not_special_icon"
"Prairie du Chien","WI","US","Uses within the Central Business District are exempted from the minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5506,"false","false","https://parkingreform.org/mandates-map/city_detail/PrairieduChien_WI.html",43.05194,-91.1409933,"Prairie du ChienWIUS","City Center","City Center All","city",0.2,"Prairie du Chien, WI","not_special_icon"
"Prairie du Sac","WI","US","No Site Plan may be approved for a Multi-Family residential or non-residential use, which contains more than 120 percent of the development’s minimum number of required parking spaces, except through a Conditional Use Permit.","Implemented","Parking Maximums","Citywide","Commercial, Multi-Family Residential, Industrial","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,4420,"false","false","https://parkingreform.org/mandates-map/city_detail/PrairieduSac_WI.html",43.2920249,-89.7222092,"Prairie du SacWIUS","Citywide","Citywide","laptop",0.2,"Prairie du Sac, WI","not_special_icon"
"Prescott","WI","US","The C-1 Central Commercial District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:05 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4333,"false","false","https://parkingreform.org/mandates-map/city_detail/Prescott_WI.html",44.749123,-92.8022347,"PrescottWIUS","City Center","City Center All","city",0.2,"Prescott, WI","not_special_icon"
"Prestonsburg","KY","US","Off-street parking is not required in the C-3 Central Business District for indoor retail businesses.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:19 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3681,"false","false","https://parkingreform.org/mandates-map/city_detail/Prestonsburg_KY.html",37.6656527,-82.7715486,"PrestonsburgKYUS","City Center","City Center","building",0.2,"Prestonsburg, KY","not_special_icon"
"Primghar","IA","US","The (C-1) Downtown Commercial District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,896,"false","false","https://parkingreform.org/mandates-map/city_detail/Primghar_IA.html",43.086922,-95.627232,"PrimgharIAUS","City Center","City Center All","city",0.2,"Primghar, IA","not_special_icon"
"Prince George's County","MD","US","Most uses in the core RTO and LTO Zones are exempt from parking mandates. Parking maximums apply to commercial and mixed-use developments. Parking requirements may be reduced for TDM strategies.","Implemented","Eliminate Parking Minimums, Parking Maximums, Reduce Parking Minimums","City Center/Business District","Medical, Commercial, Other, Residential","Samuel Deetz","","May 11, 2024, 9:20:19 PM PDT",0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,967201,"false","false","https://parkingreform.org/mandates-map/city_detail/PrinceGeorge'sCounty_MD.html",38.803929,-76.8518695,"Prince George's CountyMDUS","City Center","City Center","laptop",1,"Prince George's County, MD","not_special_icon"
"Princess Anne","MD","US","A fee in lieu of required parking may be provided for any use citywide.","Implemented","Reduce Parking Minimums","Citywide","All Uses","Samuel Deetz","","May 10, 2024, 9:48:52 AM PDT",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3446,"false","false","https://parkingreform.org/mandates-map/city_detail/PrincessAnne_MD.html",38.2028428,-75.6920008,"Princess AnneMDUS","Citywide","Citywide All","city",0.2,"Princess Anne, MD","not_special_icon"
"Princeton","WV","US","The C-1 Commercial District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5872,"false","false","https://parkingreform.org/mandates-map/city_detail/Princeton_WV.html",37.383603,-81.10728092,"PrincetonWVUS","City Center","City Center All","city",0.2,"Princeton, WV","not_special_icon"
"Princeton","IL","US","A payment may be made in lieu of providing parking spaces in the North and South Downtown Business Districts, subject to the approval of the plan commission and the city council. The north business district includes lots abutting Main Street from the railroad tracks to the north and Warren Street to the south. The south business district includes lots abutting Main Street from Central Street to the north and the southern portion of courthouse square to the south.","Implemented","Reduce Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:14 AM PST",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7832,"false","false","https://parkingreform.org/mandates-map/city_detail/Princeton_IL.html",41.368092,-89.4648145,"PrincetonILUS","City Center","City Center All","city",0.2,"Princeton, IL","not_special_icon"
"Princeville","IL","US","The C-1 Commercial District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:08 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1636,"false","false","https://parkingreform.org/mandates-map/city_detail/Princeville_IL.html",40.9297591,-89.7576022,"PrincevilleILUS","City Center","City Center All","city",0.2,"Princeville, IL","not_special_icon"
"Prophetstown","IL","US","The B-1 Retail Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1946,"false","false","https://parkingreform.org/mandates-map/city_detail/Prophetstown_IL.html",41.6714198,-89.9362249,"ProphetstownILUS","City Center","City Center All","city",0.2,"Prophetstown, IL","not_special_icon"
"Providence","RI","US","There are no minimum parking requirements for the D-1 District land use and the “neighborhood commercial establishment” use.

TOD overlay districts have no minimum parking requirements, with maximums for residential land uses. For non-residential land uses, the first 5,000 GFA is exempt from minimum parking requirements, with maximums.

Commercial and office projects exceeding 20,000 GFA must comply with a parking maximum (may not exceed 135% of the minimum parking requirements).

Parking requirements may be reduced by 50% in the M-MU-90 Sub-District.

Non-residential land uses that provide cyclists shower and locker facilities may reduce parking by four spaces. Non-residential use provides 120% or more additional bicycle parking spaces may reduce parking by up to 10%. When 10 or more bicycles are provided for a bike-share facility, there may be a 5% reduction of required parking spaces.  ","Implemented","Eliminate Parking Minimums, Parking Maximums","City Center/Business District, Transit Oriented","Commercial, Residential","","","November 28, 2023, 11:47:04 AM PST",1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,179883,"","","https://parkingreform.org/mandates-map/city_detail/Providence_RI.html",41.8239891,-71.4128343,"ProvidenceRIUS","City Center","City Center","laptop",0.4,"Providence, RI","not_special_icon"
"Provincetown","MA","US","In the Town Center Commercial (TCC) non-residential uses are exempt from parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","","","November 28, 2023, 11:47:04 AM PST",1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2994,"","","https://parkingreform.org/mandates-map/city_detail/Provincetown_MA.html",42.058436,-70.1786375,"ProvincetownMAUS","City Center","City Center","building",0.2,"Provincetown, MA","not_special_icon"
"Provo","UT","US","Provo City currently has city code which grants an automatic 25% parking reduction for most of the Downtown zones (DT1, DT2, ITOD) and Mixed-Use zones (MU, NMU) which is over 300 acres of land. Additional parking reductions are available for commercial, industrial, public facilities or multi-family housing zones throughout the city which is over 7,700 acres of land that could use this reduction if granted by the Planning Commission.  1) A Transportation Demant Management (TDM) program and a Parking County Justification Study, 2) Providing Increased Bicycle Parking Spaces.","Implemented","Reduce Parking Minimums","Citywide","All Uses","Austin Taylor","","November 28, 2023, 11:47:03 AM PST",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,116618,"","","https://parkingreform.org/mandates-map/city_detail/Provo_UT.html",40.2338438,-111.6585337,"ProvoUTUS","Citywide","Citywide All","city",0.4,"Provo, UT","not_special_icon"
"Pryor Creek","OK","US","Pryor Creek eliminated parking mandates for nonresidential uses in December 2018.","Implemented","Eliminate Parking Minimums","Citywide","Other, Commercial, Industrial","Samuel Deetz","Dec 4, 2018","May 15, 2024, 8:39:43 AM PDT",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9444,"false","false","https://parkingreform.org/mandates-map/city_detail/PryorCreek_OK.html",36.3084275,-95.3169136,"Pryor CreekOKUS","Citywide","Citywide","building",0.2,"Pryor Creek, OK","not_special_icon"
"Pulaski","WI","US","No off-street parking is required for any existing building or use, unless said building or use is enlarged, in which case the parking provisions apply only to the enlarged portion of the building or use.","Implemented","Reduce Parking Minimums","Citywide","All Uses","Samuel Deetz","","November 28, 2023, 11:47:17 AM PST",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3885,"false","false","https://parkingreform.org/mandates-map/city_detail/Pulaski_WI.html",44.6722158,-88.2426026,"PulaskiWIUS","Citywide","Citywide All","city",0.2,"Pulaski, WI","not_special_icon"
"Punta Gorda","FL","US","Within the City Center Zoning District, the city has established a Parking Exemption area. In this area, buildings with a footprint below 10,000 square feet are not required to provide parking for uses on site. ","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","","","November 28, 2023, 11:47:04 AM PST",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,20369,"","","https://parkingreform.org/mandates-map/city_detail/PuntaGorda_FL.html",26.9297836,-82.0453664,"Punta GordaFLUS","City Center","City Center All","city",0.2,"Punta Gorda, FL","not_special_icon"
"Quincy","IL","US","In all downtown zoning districts (D1, D2, D3, D4 and D5), off-street parking requirements may be reduced to 50% of the parking spaces otherwise required; provided the property is located within 600 feet of a municipal parking lot which is primarily available for public parking. Existing buildings not in compliance with the off street parking requirements may be remodeled, repaired, and structurally altered and may change use without complying with the minimum off street parking standards, except for a change in use to a nightclub or cabaret.","Implemented","Reduce Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:10 AM PST",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,39463,"false","false","https://parkingreform.org/mandates-map/city_detail/Quincy_IL.html",39.9356016,-91.4098727,"QuincyILUS","City Center","City Center All","city",0.2,"Quincy, IL","not_special_icon"
"Quincy","MI","US","All uses in the CBD Central Business District are exempt from minimum parking requirements, and all uses in the RLB Residential-Limited Business District are only required to provide half of the number of spaces otherwise required. ","Implemented","Reduce Parking Minimums, Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","Nov 10, 2020","November 28, 2023, 11:47:16 AM PST",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1554,"false","false","https://parkingreform.org/mandates-map/city_detail/Quincy_MI.html",41.9442145,-84.8838525,"QuincyMIUS","City Center","City Center All","city",0.2,"Quincy, MI","not_special_icon"
"Quitman County","MS","US","On-street parking may count towards minimum parking requirements.","Implemented","Reduce Parking Minimums","Citywide","All Uses","Samuel Deetz","","April 2, 2024, 2:26:44 PM PDT",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6176,"false","false","https://parkingreform.org/mandates-map/city_detail/QuitmanCounty_MS.html",34.1920186,-90.2946542,"Quitman CountyMSUS","Citywide","Citywide All","city",0.2,"Quitman County, MS","not_special_icon"
"Racine","WI","US","In the B4 central business district, for the purpose of minimizing disruptive curb cuts and driveways and to encourage the consolidation of parking space in appropriate locations, accessory off-street parking is not required.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:06 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,77816,"false","false","https://parkingreform.org/mandates-map/city_detail/Racine_WI.html",42.7260523,-87.7825242,"RacineWIUS","City Center","City Center All","city",0.2,"Racine, WI","not_special_icon"
"Raleigh","NC","US","On 3/15/2022 Raleigh City Council voted 7-1 to eliminate parking mandates citywide and impose parking maximums on many uses. Raleigh previously had no parking minimum requirements in the Downtown District and in the Transportation Overlay District.","Implemented","Eliminate Parking Minimums, Parking Maximums","Citywide","All Uses","Keegan McDonald","Mar 15, 2022","April 16, 2024, 10:01:42 PM PDT",1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,467665,"false","false","https://parkingreform.org/mandates-map/city_detail/Raleigh_NC.html",35.7803977,-78.6390989,"RaleighNCUS","Citywide","Citywide All","city",0.7,"Raleigh, NC","not_special_icon"
"Ralston","NE","US","All uses within the TC Town Center District are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:10 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6494,"false","false","https://parkingreform.org/mandates-map/city_detail/Ralston_NE.html",41.2016674,-96.0323796,"RalstonNEUS","City Center","City Center All","city",0.2,"Ralston, NE","not_special_icon"
"Rancho Cucamonga","CA","US","ADUs are exempt from parking mandates if one of five criteria are met.","Implemented","Eliminate Parking Minimums","Citywide","Residential","Samuel Deetz","","February 15, 2024, 11:58:00 AM PST",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,174453,"false","false","https://parkingreform.org/mandates-map/city_detail/RanchoCucamonga_CA.html",34.1033192,-117.575173,"Rancho CucamongaCAUS","Citywide","Citywide","home",0.4,"Rancho Cucamonga, CA","not_special_icon"
"Randolph","WI","US","Areas which are located in a fire district as designated on the Official Map are exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:12 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1796,"false","false","https://parkingreform.org/mandates-map/city_detail/Randolph_WI.html",43.5391527,-89.0067778,"RandolphWIUS","City Center","City Center All","city",0.2,"Randolph, WI","not_special_icon"
"Random Lake","WI","US","The C-1 General Commercial District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:06 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1561,"false","false","https://parkingreform.org/mandates-map/city_detail/RandomLake_WI.html",43.55222,-87.9617585,"Random LakeWIUS","City Center","City Center All","city",0.2,"Random Lake, WI","not_special_icon"
"Rankin","PA","US","On-street parking may count toward parking requirements in the CFDD Carrie Furnace Development District.","Implemented","Reduce Parking Minimums","Main Street/Special","All Uses","Samuel Deetz","Sep 13, 2016","June 24, 2024, 9:44:05 AM PDT",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1896,"false","false","https://parkingreform.org/mandates-map/city_detail/Rankin_PA.html",40.412569,-79.8792161,"RankinPAUS","Main Street","Main Street","city",0.2,"Rankin, PA","not_special_icon"
"Ranlo","NC","US","On-street parking may be counted toward the parking requirements for residential uses. Minimum required parking may be reduced where fully enclosed bicycle lockers are provided on a one-for-one exchange ratio, except for single family detached dwellings. Parking maximums exist for most uses.
In the Main Street (MS) District, existing buildings that were legally constructed as of January 1, 2016 without on-site parking are considered conforming. Such buildings are eligible for change of use permits, and for building up-fits. A fee-in-lieu of parking may be paid in order to reduce parking requirements.","Implemented","Reduce Parking Minimums, Parking Maximums","Citywide","Commercial, Industrial, Other, Residential","Samuel Deetz","","November 28, 2023, 11:47:15 AM PST",0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,4511,"false","false","https://parkingreform.org/mandates-map/city_detail/Ranlo_NC.html",35.2862489,-81.130355,"RanloNCUS","Citywide","Citywide","laptop",0.2,"Ranlo, NC","not_special_icon"
"Rantoul","IL","US","Parking maximums are set at four spaces per dwelling unit for single-family homes.","Implemented","Parking Maximums","Citywide","Residential","Samuel Deetz","","January 14, 2024, 3:56:43 PM PST",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,12371,"false","false","https://parkingreform.org/mandates-map/city_detail/Rantoul_IL.html",40.3083672,-88.1558785,"RantoulILUS","Citywide","Citywide","home",0.2,"Rantoul, IL","not_special_icon"
"Rapid City","SD","US","The central business district (CBD) is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,74703,"false","false","https://parkingreform.org/mandates-map/city_detail/RapidCity_SD.html",44.0806041,-103.2280239,"Rapid CitySDUS","City Center","City Center All","city",0.2,"Rapid City, SD","not_special_icon"
"Raton","NM","US","There are no off-street parking and loading requirements in the C-1 Central Business District.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","January 1, 2024, 12:14:36 PM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6041,"false","false","https://parkingreform.org/mandates-map/city_detail/Raton_NM.html",36.8979234,-104.4354816,"RatonNMUS","City Center","City Center All","city",0.2,"Raton, NM","not_special_icon"
"Rawlins","WY","US","The area bounded by Spruce Street on the North, Second Street on the East, Sixth Street on the West and Front Street on the South is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:19 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8221,"false","false","https://parkingreform.org/mandates-map/city_detail/Rawlins_WY.html",41.7907878,-107.239176,"RawlinsWYUS","City Center","City Center All","city",0.2,"Rawlins, WY","not_special_icon"
"Ray","ND","US","Single-family and two-family dwellings and accessory buildings as well as multi-family dwellings on upper floors of retail structures are exempt from minimum parking requirements within the Central Business District (CBD).","Implemented","Eliminate Parking Minimums","City Center/Business District","Residential","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,740,"false","false","https://parkingreform.org/mandates-map/city_detail/Ray_ND.html",48.344466,-103.165185,"RayNDUS","City Center","City Center","home",0.2,"Ray, ND","not_special_icon"
"Raytown","MO","US","No off-street parking spaces need be provided for property located in the Town Square Overlay District.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:13 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,30012,"false","false","https://parkingreform.org/mandates-map/city_detail/Raytown_MO.html",39.0089226,-94.4622103,"RaytownMOUS","City Center","City Center All","city",0.2,"Raytown, MO","not_special_icon"
"Reading","PA","US","No off-street parking is required for nonresidential uses in the C-C Commercial Core and C-R Commercial Residential Zoning Districts.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:09 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,95112,"false","false","https://parkingreform.org/mandates-map/city_detail/Reading_PA.html",40.335345,-75.9279495,"ReadingPAUS","City Center","City Center","building",0.2,"Reading, PA","not_special_icon"
"Reading","OH","US","Off-street parking spaces are not required in the Downtown Mixed Use Overlay District, provided on street parking and public parking areas are available within the district.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:18 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10600,"false","false","https://parkingreform.org/mandates-map/city_detail/Reading_OH.html",39.2236694,-84.4421641,"ReadingOHUS","City Center","City Center All","city",0.2,"Reading, OH","not_special_icon"
"Reading","MI","US","Within the B-2 Central Business District, public parking spaces may be counted toward the required parking spaces for nonresidential uses.","Implemented","Reduce Parking Minimums","City Center/Business District","Commercial, Other","Samuel Deetz","","March 31, 2024, 11:36:09 AM PDT",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1095,"false","false","https://parkingreform.org/mandates-map/city_detail/Reading_MI.html",41.8394928,-84.7480134,"ReadingMIUS","City Center","City Center","building",0.2,"Reading, MI","not_special_icon"
"Red Cloud","NE","US","Any use within the TC Town Center Commercial District other than Downtown Residential is exempt from off-street parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","Commercial","Samuel Deetz","","November 28, 2023, 11:47:10 AM PST",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,962,"false","false","https://parkingreform.org/mandates-map/city_detail/RedCloud_NE.html",40.088903,-98.519505,"Red CloudNEUS","City Center","City Center","building",0.2,"Red Cloud, NE","not_special_icon"
"Red Cross","NC","US","On-street parking directly in front of the zoning lot may count toward fulfilling the parking requirement of that lot.","Implemented","Reduce Parking Minimums","Citywide","All Uses","Samuel Deetz","","November 28, 2023, 11:47:15 AM PST",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,762,"false","false","https://parkingreform.org/mandates-map/city_detail/RedCross_NC.html",35.2673659,-80.3556188,"Red CrossNCUS","Citywide","Citywide All","city",0.2,"Red Cross, NC","not_special_icon"
"Red Lake Falls","MN","US","Minimum parking regulations do not apply to the present C-1 Commercial District areas indicated on the atlas and described as follows: blocks two and three, seven and eight, nine and ten, Champagne and Dow’s Additions, and that part of block three of original town site within the boundaries of C-1, and the east half of block 51 west half of block 52 of Kretzschmar’s Addition.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:08 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1339,"false","false","https://parkingreform.org/mandates-map/city_detail/RedLakeFalls_MN.html",47.8822511,-96.2731977,"Red Lake FallsMNUS","City Center","City Center All","city",0.2,"Red Lake Falls, MN","not_special_icon"
"Red Lodge","MT","US","Development and uses located in the Central Business District (C-4) are exempt from the minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:18 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2257,"false","false","https://parkingreform.org/mandates-map/city_detail/RedLodge_MT.html",45.1859038,-109.2470622,"Red LodgeMTUS","City Center","City Center All","city",0.2,"Red Lodge, MT","not_special_icon"
"Red Oak","IA","US","The C-3 Central Business District is exempt from minimum parking requirements.","Implemented","Eliminate Parking Minimums","City Center/Business District","All Uses","Samuel Deetz","","November 28, 2023, 11:47:07 AM PST",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5362,"false","false","https://parkingreform.org/mandates-map/city_detail/RedOak_IA.html",41.0095189,-95.228247,"Red OakIAUS","City Center","City Center All","city",0.2,"Red Oak, IA","not_special_icon"
